TimeId,GT 1030,GTX 1050,GTX 1050Ti,GTX 1060,GTX 1070,GTX 1070Ti,GTX 1080,GTX 1080Ti,GT 710,GT 720,GT 730,GT 740,GTX 750,GTX 750Ti,GTX 760,GTX 770,GTX 780,GTX 780Ti,GTX 950,GTX 960,GTX 970,GTX 980,GTX 980Ti,GeForce Titan X,GTX 1060 3GB,GTX 1060 6GB,GTX 1650,RTX 2060,RTX 2070,RTX 2080,RTX 2080s,RTX 2080Ti
20160507,,,,,,,,,44.48562004,44.78226691,87.1371638,88.17257545,135.0106819,123.169389,249.8679351,262.2472369,505.2254749,,171.2964495,229.4914902,387.8018334,562.5464065,801.653417,1213.881818,,,,,,,,
20160508,,,,,,,,,46.20018673,44.76071549,86.52661224,92.34684287,139.2342047,130.6176599,249.7476864,262.1210307,599.4761943,,173.1504872,226.7558986,367.7460929,572.7431727,753.6658937,1210.730311,,,,,,,,
20160509,,,,,,,,,46.25255418,60.08614656,90.96363476,91.4731925,124.9878832,133.5827009,249.7476864,262.1210307,585.5657607,,180.3664511,242.0736655,367.8575855,580.5241028,864.6193857,1272.168767,,,,,,,,
20160510,,,,,,,,,46.13541566,59.93048409,92.64804024,88.81075567,125.0979196,140.6553297,296.6875598,261.7070794,503.738459,415.5318626,185.8693156,246.3922309,383.6436464,576.714075,833.2063877,1275.638134,,,,,,,,
20160511,,,,,,,,,44.16375068,59.74264043,88.51508964,81.66138139,125.026315,114.478201,290.3558721,261.5572814,585.7348027,,169.765149,228.4120137,360.5570748,569.4405904,846.4349544,1206.230782,,,,,,,,
20160512,,,,,,,,,46.21821691,59.85971509,91.27897293,92.55586654,125.5813581,138.0039128,298.1271242,262.7184415,506.1826596,469.2736962,174.2045072,246.6433742,384.7495324,582.3231077,834.5947427,1213.092854,,,,,,,,
20160513,,,,,,,,,46.1016275,52.98,90.01670418,90.43997557,125.004551,137.1321987,290.5466888,261.5117507,471.9157883,,177.8630503,246.4193222,373.9647257,611.4372408,811.4748269,1163.7984,,,,,,,,
20160514,,,,,,,,,45.81564338,55.59387304,87.55619492,88.17126024,124.7058132,128.3513557,247.5577691,259.8226175,468.8676323,,169.5910044,244.5050627,373.5839511,542.0299963,763.9762592,1156.281298,,,,,,,,
20160515,,,,,,,,,43.61296742,44.50625869,86.48856156,87.54859302,124.7441682,116.6904159,247.6339089,259.9025295,582.6985346,,178.335424,230.5530551,338.8626829,556.9896478,743.0581216,1165.84122,,,,,,,,
20160516,,,,,,,,,43.54512252,44.50625869,89.53254715,85.32278134,124.7441682,135.7619388,247.6339089,259.9025295,408.0738767,,181.2120587,241.0042009,377.8694501,574.803513,806.4724146,1235.580019,,,,,,,,
20160517,,,,,,,,,45.87795431,52.98,89.82704586,91.12956745,124.9153606,136.0432402,296.8007602,260.2592062,469.6554863,,177.4208804,240.8753751,378.6710498,572.5581508,781.1662422,1236.036497,,,,,,,,
20160518,,,,,,,,,45.8717377,44.67318929,85.30523361,88.14102564,124.4507859,130.4562818,290.9985172,260.2821941,469.6969697,,172.1353421,239.3067602,374.2384429,561.5680015,797.3976706,1199.630474,,,,,,,,
20160519,,,,,,,1211.069267,,45.92323657,54.56566898,88.72122549,88.46701193,139.9251002,133.2027225,301.5594371,259.3971513,468.0998496,,173.5626489,231.5481074,385.7684426,575.8395003,853.3073933,1237.04059,,,,,,,,
20160520,,,,,,,883.1517892,,45.5714498,45.66547685,84.96576738,87.82425738,125.2551598,108.8056494,294.3259298,257.5125087,464.6988835,,172.1477957,247.6813089,384.4056611,570.098281,809.5424355,1222.438055,,,,,,,,
20160521,,,,,,,889.9776438,,45.56061701,45.74491486,84.96461457,88.86364963,125.4730491,121.032443,245.783522,257.9604681,465.5072568,,178.8887046,237.1426047,379.9359189,542.9941596,739.1172428,1148.552259,,,,,,,,
20160522,,,,,,,894.4692599,,43.25379902,45.74532558,84.05803884,91.55101036,135.7229859,133.0048708,245.7857287,257.9627842,465.5114363,,171.2863711,222.0386102,350.951306,549.6782041,763.4220156,1181.850097,,,,,,,,
20160523,,,,,,,885.5020089,,43.38847613,44.99337838,87.57542561,88.86444749,123.3417881,115.1961452,245.7857287,257.9627842,465.5114363,,176.780361,236.3214175,369.062593,568.204223,809.9833985,1185.204479,,,,,,,,
20160524,,,,,,,890.1764536,,45.6482958,37.45948998,90.06271808,89.68917681,136.2203983,117.9258647,298.6648894,258.0180933,465.6112453,,177.3720648,236.7952274,383.9981391,573.0735495,795.5743124,1185.553754,,,,,,,,
20160525,,,,,,,883.9124687,,45.60019757,37.19589541,86.26565709,88.95106171,134.7862948,132.3424831,272.3937321,256.2024741,462.3348366,560.9249839,170.5020544,223.1469238,354.3514734,544.0501893,795.3783683,1174.081366,,,,,,,,
20160526,,,,,,,898.0048584,,45.59522032,62.28678979,89.47117648,89.2681685,134.9841195,144.6079873,244.524439,256.639006,463.1225883,455.4686383,182.3065416,241.8255862,387.6296329,563.1330223,837.0661798,1118.318788,,,,,,,,
20160527,,,,,562.8517824,,866.4431819,,45.56441338,37.31952537,90.51438816,90.86754998,127.2458328,116.8284617,244.9198698,257.0540278,463.8715233,454.715919,178.6090367,228.2449086,406.4416307,583.7227501,806.2935464,1222.470834,,,,,,,,
20160528,,,,,,,862.1813063,,45.51261797,37.13595744,85.34886325,88.97272393,123.4155733,107.0611712,243.7151537,255.789626,461.5898241,,182.9007677,226.7555009,378.8549531,540.5273818,809.4912451,1143.383894,,,,,,,,
20160529,,,,,,,860.9022974,,43.34805678,37.08086785,78.85101536,89.49634692,134.1744209,134.2047022,243.3536128,255.4101731,460.9050754,,172.8295545,223.6067266,377.3106619,549.0665972,798.2344056,1174.270821,,,,,,,,
20160530,,,,,897.3990516,,863.1080368,,43.34805678,37.08086785,88.05604684,89.49634692,125.4125906,140.6090034,243.3536128,255.4101731,460.9050754,,179.1203468,245.0785186,382.0015092,579.7337277,864.3781344,1185.175183,,,,,,,,
20160531,,,,,,,868.6473946,,45.50925135,37.17252642,92.24428497,107.0709974,134.0992244,121.1841165,243.9551479,256.0415102,462.0443664,551.598556,175.3502861,235.091052,392.5530265,581.4374016,839.7543686,1224.798454,,,,,,,,
20160601,,,,,939.5681892,,766.9002281,,45.28759185,37.15919771,84.5551449,89.02840446,132.9129978,117.3832303,243.8676745,255.9497031,461.8786942,549.921606,169.7942028,235.5359703,364.1136647,558.4642641,814.4320124,1176.605711,,,,,,,,
20160602,,,,,905.8273199,,813.5809698,,45.61014111,55.78223446,88.80886284,91.54221412,134.257991,135.475656,244.8404624,256.9706862,463.7211278,557.3642198,182.5183637,243.1268007,390.7928973,558.7939239,796.2975944,1180.576679,,,,,,,,
20160603,,,,,562.9019438,,808.5839626,,45.59227357,53.92648619,87.9254413,90.08195509,134.3687527,136.4068531,244.4141872,256.5232919,462.9137742,542.9529103,179.911122,250.8217709,372.0919056,541.6466816,784.976251,1225.077298,,,,,,,,
20160604,,,,,,,857.5090258,,46.08382339,37.83824236,89.51626247,90.65530348,135.1718526,135.306559,248.3240958,260.6269106,470.3190341,539.0843984,177.423103,247.2294504,376.5036298,548.9721821,810.5966761,1166.012028,,,,,,,,
20160605,,,,,,,859.5919411,,46.39676657,37.9301526,80.65698616,90.60271092,135.3132439,133.0074924,248.9272825,261.2599812,471.4614532,540.3938507,182.6050618,240.3284936,370.9821022,522.6860007,739.6801067,1166.635409,,,,,,,,
20160606,,,,,,,849.2803512,,44.27268336,37.49822398,90.41988954,83.99,129.2603222,138.9743717,248.9272825,261.2599812,471.4614532,540.3938507,180.6775445,246.2297938,387.7321071,565.0293951,817.5908899,1206.736765,,,,,,,,
20160607,,,,,449.99,,786.8210749,,46.06572902,37.49971583,92.1090021,90.6063155,136.9271225,140.708587,248.937186,261.2703753,575.1314801,764.0149107,182.8361965,244.7008165,389.1040949,574.5284969,830.7348779,1236.403246,,,,,,,,
20160608,,,,,449.99,,789.9219836,,46.15712532,117.4625523,89.9979534,93.99663655,136.6632233,133.4297267,248.7073464,261.0291487,445.3303458,499.6726368,170.6870522,238.4178293,388.6133692,564.8324403,836.5997873,1202.139557,,,,,,,,
20160609,,,,,579.0688224,,827.1807272,,44.21720605,57.38585237,87.03606161,90.37326302,136.6288352,139.0853694,249.7696189,255.7686517,473.0568152,546.7787703,174.1442842,241.982792,396.3916545,560.1476927,871.7851717,1208.787121,,,,,,,,
20160610,,,,,579.3445544,,773.2869421,,45.95721543,41.7204867,92.35108687,88.79062259,136.8382991,136.8345768,247.9299547,253.884802,469.5725416,533.7060207,178.3466551,251.5454585,390.8841592,572.1405856,864.4175407,1195.289555,,,,,,,,
20160611,,,,,515.4424432,,774.370869,,43.57006666,37.08689476,86.91811165,88.27693949,135.0366265,132.6348916,246.495598,252.4159945,466.8559093,539.6115049,181.5765971,231.6479309,383.2560995,570.0391741,752.1640451,1192.286512,,,,,,,,
20160612,,,,,564.5990425,,807.8595741,,45.49795899,37.07558581,88.92512069,90.72248064,127.3734845,134.6007099,246.4204338,252.339025,466.7135503,,172.5462726,231.071736,378.3703238,579.4255816,737.6166744,1165.242342,,,,,,,,
20160613,,,,,540.7039555,,823.6590839,,43.42175589,55.17959396,90.91427669,93.91839274,127.3509803,114.7053223,246.4204338,252.339025,466.7135503,530.4565529,180.3518982,248.4232158,380.7969471,495.7260966,775.4175536,1201.246799,,,,,,,,
20160614,,,,,529.2698982,,813.7344085,,45.84483024,37.19230283,88.93589729,88.24840989,133.5275311,132.6554519,247.1961857,253.1334092,468.1828033,538.8905068,174.5034802,241.5595376,369.1539157,522.7682106,751.8587252,1235.822833,,,,,,,,
20160615,,,,,526.1086235,,816.3691768,,44.96065952,36.93693593,88.46991829,83.2270309,126.7962617,120.9204025,245.4989065,251.3953642,464.9682028,532.9512219,169.8621144,238.6273414,379.6768251,519.8293327,699.034332,1158.361368,,,,,,,,
20160616,,,,,539.9769059,,792.1749761,,45.00070435,52.89125157,88.67261737,88.86405766,127.1301237,130.5642169,246.1888505,252.1018795,588.5425884,534.4490147,169.02623,234.4259341,384.2605198,455.5928358,698.6970317,1161.145779,,,,,,,,
20160617,,,,,537.9513153,,818.0894077,,45.17198038,36.99628353,91.18824616,88.75739645,135.4111915,131.2898814,245.8933564,251.7992881,465.7152802,533.8075295,168.944759,249.3554692,377.6874761,513.222431,713.4664049,1215.271984,,,,,,,,
20160618,,,,,539.4405094,,794.5584844,,43.59878293,37.15933517,87.01556532,89.14857193,127.3228814,134.5427138,246.9770683,252.909029,467.767801,536.1601494,161.2537125,227.0409654,385.84245,441.2346823,705.2635117,1164.813948,,,,,,,,
20160619,,,,,539.8014224,,785.0169363,,45.32829797,56.54187157,87.31676898,89.13268988,127.2099946,129.1211889,260.210345,252.8639726,467.6844669,536.0646311,168.3557946,223.8741944,370.5766,485.2560009,713.8670113,1202.54808,,,,,,,,
20160620,,,,,508.0393676,,798.0172145,,44.76957803,56.26704953,82.35817381,91.58138435,136.4106246,122.5622713,246.9330687,252.8639726,562.0961953,540.5691864,176.807084,236.2668523,359.0562506,505.5173637,686.3590162,1195.400857,,,,,,,,
20160621,,,,,566.7221228,,819.7082502,,45.15486728,57.98716774,91.74399825,88.84097206,136.8579285,128.9581779,247.7546528,253.7052896,469.2405245,533.3286573,176.677308,246.7985706,370.7416917,495.598132,746.9195532,1193.496098,,,,,,,,
20160622,,,,,541.6785189,,788.7550304,,44.99823797,37.11316983,91.09880298,90.57546654,135.8217605,125.0448994,246.6702334,252.5948244,467.186664,535.4940444,164.9146266,228.5767592,356.2259357,497.8129509,690.3747926,1225.150962,,,,,,,,
20160623,,,,,522.4657387,,780.1850696,,44.8899248,37.20548948,86.60629473,88.67214229,135.6592554,127.379449,247.2838299,253.2231584,468.3487989,536.8260951,174.6252449,227.0630291,346.4095844,481.9277699,684.3144105,1157.203638,,,,,,,,
20160624,,,,,557.5676705,,819.138538,,45.97486479,57.81049604,95.19978853,93.41296269,136.9718806,134.7976951,248.6743048,254.6470301,849.5133035,544.3809827,173.6707149,242.550491,370.7157282,490.9770566,733.1624955,1222.420028,,,,,,,,
20160625,,,,,519.4298113,,786.6787668,,44.07155041,36.78210704,87.85043749,88.93567429,132.3775552,130.0216025,244.4698465,250.341588,828.6870627,526.2576243,176.0263591,240.0538077,360.9592238,458.7858955,687.2228197,1133.459478,,,,,,,,
20160626,,,,,536.7472558,,788.8740283,,43.89788294,36.63716421,85.8888543,77.76641167,121.0861057,131.8058262,243.5064935,249.355097,577.5476422,528.6259118,174.560663,226.3688952,368.7206583,459.2182218,678.5436002,1139.526997,,,,,,,,
20160627,,,,,559.5506312,,795.9856461,,45.7118866,56.7465149,89.6199831,77.76641167,126.4343533,138.9293109,243.5064935,249.355097,461.1946273,772.0836696,178.6581652,247.2094579,378.2910919,506.3524862,713.4022474,1116.316027,,,,,,,,
20160628,,,,,489.4283457,,778.0484927,,44.69641552,52.04490355,91.55411067,76.99344664,122.0842613,133.5470274,241.0861426,337.9888268,456.610549,518.9736996,165.9120289,226.3866076,375.759444,520.0276989,767.0064671,1145.642848,,,,,,,,
20160629,,,,,540.8124109,,778.8504857,,45.11875482,36.3919507,91.28779571,86.0153299,121.380133,124.7748826,241.8766981,247.6861567,631.6105128,525.0878046,164.9136061,230.9955499,330.3677742,525.8175726,773.2230158,1118.727538,,,,,,,,
20160630,,,,,578.7833339,,817.1169966,,45.36201645,36.61566773,91.61072419,89.2666643,122.1263091,135.9882845,243.3636186,249.2087904,579.8779996,528.315746,165.0078171,234.5158755,358.4999515,480.2753627,783.0178057,1138.608047,,,,,,,,
20160701,,,,,514.2681638,,792.7873404,,44.78716368,38.92305161,86.4799328,115.1653043,122.5551631,124.957286,241.81981,337.8343511,571.7461347,524.9643067,167.811554,240.135523,348.6361379,528.9520363,778.5013807,1187.918195,,,,,,,,
20160702,,,,,528.2669903,,784.7290617,,45.09692045,42.37325915,90.58739177,112.0554634,123.6982649,145.693924,244.0753223,249.937588,581.2907847,529.8607768,170.7247302,244.2304507,370.4837964,563.9204938,716.6991243,1141.163582,,,,,,,,
20160703,,,,,549.9682529,,784.1190258,,45.132383,42.35173551,90.66096529,109.204429,123.635432,139.6510048,247.9822799,249.8106314,437.69771,529.5916321,167.4587694,245.606204,341.1562327,486.0784705,718.6555146,1126.778178,,,,,,,,
20160704,,,,,530.5618241,,801.1365526,,43.78870917,42.35173551,86.38116292,111.2039389,122.1427617,124.9789147,243.9513434,249.8106314,462.0371608,529.5916321,168.1681551,242.0788015,365.8345305,545.632729,767.7000279,1125.29929,,,,,,,,
20160705,,,,,522.6524662,,793.7829684,,43.78337437,36.75572447,92.76224256,112.5941064,122.3145732,129.4918027,244.2944965,250.1620264,583.1616171,530.3365798,177.6407021,250.4541852,370.0638432,550.5598365,767.3887508,1176.267972,,,,,,,,
20160706,,,,,512.0802387,,757.0018173,,43.64561138,39.07817631,91.40241705,111.7247832,121.5580718,116.7410577,242.7835634,248.6148034,579.6143035,531.4853698,169.4794044,239.5688296,327.7715887,541.4098551,823.9810481,1126.512491,,,,,,,,
20160707,,,,621.3932593,503.5754294,,739.1673743,,43.64953096,61.40515132,91.69115214,82.05760049,127.0718589,115.6319048,242.8053666,248.6371302,575.8912141,,171.5455785,247.2869443,339.7957361,513.3689287,748.4248449,1119.038916,,,,,,,,
20160708,,,,619.9080209,509.0992282,,769.2871439,,43.54520096,36.44435793,87.42419586,80.71093891,122.6056776,130.0809124,242.2250193,248.042844,573.7853996,502.0541628,177.5346216,246.2268411,352.95198,570.1018324,787.6426762,1200.642655,,,,,,,,
20160709,,,,618.8047211,506.9273717,,775.3302844,,43.46770009,36.37949499,90.22475299,88.26029832,122.3874665,120.8591426,241.7939121,247.6013823,576.850144,,169.6807522,239.4378862,386.5528612,501.8282286,700.7488777,1090.030094,,,,,,,,
20160710,,,,619.368884,521.1647333,,787.0680823,,43.5073295,36.4126621,89.74484467,87.42201311,122.6537592,128.5281445,242.0143551,247.82712,458.368558,,170.0865067,231.308473,358.6580531,445.7898895,666.8774684,1163.155248,,,,,,,,
20160711,,,,619.368884,535.4634417,,795.9416185,,43.5073295,36.4126621,90.73011156,88.34076505,122.4990469,130.8900127,242.0143551,247.82712,458.368558,,176.1351353,238.0936821,365.1026138,511.1018753,816.9400795,1107.78792,,,,,,,,
20160712,,,,366.2274299,508.3819615,,797.2076933,,43.52748412,36.42953014,94.62867588,87.17063918,122.5557941,140.4820975,242.1264674,247.941925,458.5808957,,158.4808375,230.004719,347.567953,508.4015409,745.0592818,1126.688739,,,,,,,,
20160713,,,,376.4694961,517.9368042,,771.2824043,,43.58463412,55.00706154,87.82162092,84.21457412,121.3771726,132.5975083,242.4443706,248.2674637,459.1829957,,170.213303,227.5378727,339.2028103,471.8429332,755.6150835,1133.480264,,,,,,,,
20160714,,,,368.4477133,494.3682657,,770.4032385,,43.73414262,36.60248919,79.28051959,87.69045514,121.7935331,135.1122349,243.2760283,249.1190964,573.6671754,,163.7271534,239.3374897,352.1504001,494.0999378,707.3316715,1133.631955,,,,,,,,
20160715,,,,381.1703345,507.9280143,,795.1189349,,43.77352952,36.63545333,89.72597074,89.74398759,121.9143386,141.0673311,243.4951223,249.3434526,579.5124937,,168.001475,236.0018137,375.5741212,437.5768566,764.1365011,1162.939375,,,,,,,,
20160716,,,,333.7730436,499.1581827,,797.8205849,,43.55502847,55.50901956,89.86750952,87.33131692,122.7882299,131.9645137,242.2796859,248.0988236,574.3099298,,166.5643672,244.3764966,378.9638463,435.3926369,658.4947565,1161.75322,,,,,,,,
20160717,,,,343.0107172,498.3470244,,782.522883,,43.44084123,54.7139324,89.63134496,87.10236238,122.4663187,132.1680383,246.1929101,247.4483885,457.6680753,,163.9313641,243.6316031,382.5533949,493.2578614,657.4495312,1165.868541,,,,,,,,
20160718,,,,342.278648,546.4995168,,804.4067712,,43.44084123,38.50864514,90.67406387,87.10236238,121.0318993,137.4864475,241.6445067,247.4483885,457.6680753,,173.0114442,222.0179224,361.7257646,466.9355855,774.3643674,1196.282993,,,,,,,,
20160719,,,,344.666738,497.2367648,,779.0944738,,43.58656422,42.42410823,90.80497478,87.26169652,121.4379027,128.0040692,242.4551071,248.278458,578.1190936,,176.5146042,212.5584713,369.70382,589.5350523,727.5116243,1174.202334,,,,,,,,
20160720,,,,315.8099362,510.7254095,,783.3938512,,43.38291716,42.72189853,91.28125656,86.44291949,120.8452225,130.9144648,241.2717998,247.0667298,575.0899192,509.9943002,177.4040728,219.7741413,359.3147686,460.8891407,749.0735801,1205.644771,,,,,,,,
20160721,,,,311.3859857,508.5602135,,801.5466415,,43.47395633,43.56196029,89.19204542,85.84786315,120.6644299,135.7885627,240.910841,246.6971014,575.5235593,,179.6608034,219.859785,363.2871884,464.214538,616.3454748,1317.348397,,,,,,,,
20160722,,,,314.4619256,498.6761354,,783.5753159,,43.49175395,43.57979394,87.72380511,85.45381312,120.7138282,137.79972,241.0094665,246.7980957,576.5394966,,182.5987287,220.7136332,366.4404674,510.6505039,653.7984628,1202.760127,,,,,,,,
20160723,,,,310.653789,497.5613634,,775.2604102,,43.33371345,43.42143352,88.96185493,84.7156554,121.4374687,132.8787241,240.1336854,245.9012798,576.4740585,,168.8264078,218.866368,344.8343219,498.6049969,662.3953588,1142.485822,,,,,,,,
20160724,,,,319.4304045,496.7370769,,767.9766161,,43.37637678,43.46418321,86.33848347,81.48204562,121.3484873,131.6544782,240.3701041,246.1433769,682.8486601,,169.2976583,215.2079045,326.0691805,485.1382141,663.5337359,1049.05027,,,,,,,,
20160725,,,,321.1812834,490.4486347,,775.0715678,,43.37637678,43.78248152,88.22442592,83.95392358,120.3935923,128.4997176,240.3701041,246.1433769,682.8486601,,180.2933217,219.1114223,319.0967703,479.1222551,659.2100823,1110.377822,,,,,,,,
20160726,,,,322.4613341,484.122472,,769.7580726,,43.43048046,44.94703064,88.70170117,83.64103917,121.3899512,130.0532773,240.6699196,246.4503934,574.8472304,511.4922137,180.315658,219.6229104,369.8124825,560.3371895,692.143908,1248.557724,,,,,,,,
20160727,,,,306.6553449,486.9734067,,734.7702828,,43.44432596,44.96135961,82.6838304,86.03494578,120.5382172,118.2324138,240.7466444,246.5289611,575.5127,,173.9075698,221.0369093,364.7036815,485.2564288,597.7515444,1249.666309,,,,,,,,
20160728,,,,323.3416823,495.7423068,,785.6891227,,43.46802702,44.98588829,88.55950566,82.877425,120.6479728,127.890724,240.8779838,246.663455,575.9241382,,171.1875499,234.5153309,312.0202219,475.0187532,618.1874216,1247.200825,,,,,,,,
20160729,,,,302.2384626,490.7639049,,750.506478,,43.77434062,44.21740074,83.60072803,83.04054443,121.4981635,129.9691312,242.5754199,248.4016606,579.3171502,,170.9830199,235.5208179,342.801039,443.146556,661.1092501,1273.080718,,,,,,,,
20160730,,,,307.8717687,511.9318935,,744.7226421,,44.1181724,44.56471261,82.23859368,87.27977152,122.8878648,131.8614624,244.480763,250.3527668,694.5263101,,170.0536741,225.1512186,348.8729103,561.9544738,661.6483691,1235.432607,,,,,,,,
20160731,,,,307.6872831,504.5216756,,762.5687948,,44.16382634,44.61082863,78.55290974,82.94127507,122.9591552,131.2372937,248.5960166,250.6118344,583.7528195,,173.2040752,238.6797585,305.9575707,493.6835699,675.1669274,1233.216693,,,,,,,,
20160801,,,,318.7685087,504.452165,,768.9143236,,44.13030117,55.66984396,80.13802719,87.25634492,122.5792032,127.9711538,248.9399843,250.6118344,715.4760822,,171.4061322,231.5200597,333.4953985,509.4712507,670.3162541,1161.168696,,,,,,,,
20160802,,,,314.4458934,526.8488704,,745.4785934,,44.02831748,54.73631427,80.7046036,87.96209689,122.4373576,138.2843731,244.5397293,250.4131493,694.6938229,,171.7045904,228.7688647,339.1218309,512.3651713,618.5726199,1303.603122,,,,,,,,
20160803,,,,304.3530124,506.9517488,,732.9903386,,44.20659989,44.97013781,83.44827188,81.65960029,123.1204897,136.0429651,245.9041243,251.8103147,587.9183173,,180.5636441,222.0544349,319.3558184,513.1157151,673.5274666,1143.104851,,,,,,,,
20160804,,,,317.9335763,495.6302093,,754.5929416,,43.86405379,56.0689136,81.73041516,82.93577982,122.3529254,114.9895615,244.3710959,250.2404656,584.5264189,,186.0146877,226.158505,334.0441941,502.9999356,628.9118337,1226.944192,,,,,,,,
20160805,,,,306.4864979,496.5949813,,804.1296043,,43.68916909,44.73548295,88.89957465,80.56616711,122.0402675,129.3804373,243.768867,249.6237723,579.7973442,,185.6026785,229.4967008,337.2375464,490.0461046,645.7430479,1279.824872,,,,,,,,
20160806,,,,297.9791726,502.8033451,,821.7593748,,43.4857387,44.59535183,87.17675582,79.91433787,121.6690801,127.6759467,243.0052762,248.8418413,580.2546687,,175.1441083,228.2579893,298.3206895,441.0582702,679.2826947,981.5083821,,,,,,,,
20160807,,,,311.4327576,527.4833623,,829.4699182,,43.38498212,44.56024614,82.36826787,79.45228262,123.0590127,127.9661095,242.8139812,248.6459517,727.9984478,,185.0945795,228.6615357,301.318751,452.1495916,654.1410166,1350.143305,,,,,,,,
20160808,,,,299.0490649,533.9840702,,788.7539515,,43.31780244,44.56024614,79.97339025,87.5239072,122.3494193,126.1756877,242.8139812,248.6459517,618.8757859,,182.4051753,227.2068077,308.1677721,464.2815885,629.1228684,1208.462137,,,,,,,,
20160809,,,,297.6049334,511.1027826,,797.4307609,,43.21920479,42.86467658,79.91287469,89.32819801,122.245759,137.0324165,242.6302448,248.4578023,578.7385415,,183.1021162,210.5665631,333.7917734,432.3274675,672.4859172,1215.995935,,,,,,,,
20160810,,,,309.0712853,505.6936476,,748.8218676,,43.26955656,42.98072255,80.12921989,89.79285429,122.5878194,134.3151001,243.2871088,249.130443,580.4568561,,173.1052966,213.3867884,320.7295572,425.6943935,648.0716413,1566.691218,,,,,,,,
20160811,,,,294.3764471,498.3278095,,764.2257832,,43.36991261,43.23581342,80.3310015,88.2149163,123.3153789,122.7601035,244.7310194,250.6090338,581.5890603,,184.8116575,234.7238674,413.0019355,457.0208571,656.7183224,1141.447048,,,,,,,,
20160812,,,,314.3028685,511.9635586,,775.3590236,,43.23819667,43.10450475,83.25550146,87.94700452,122.9297248,127.7798809,243.9877627,249.8479254,582.6365726,,173.1183959,226.3690122,299.2028985,441.4079536,688.5725836,1242.563388,,,,,,,,
20160813,,,,324.941604,509.9841789,,744.5912914,,43.29739177,43.20804972,79.06780018,88.15826944,123.2361925,116.0438295,244.5738663,250.4481062,580.8034187,,165.7320686,239.2764031,321.8156538,474.5424541,676.194136,1386.420504,,,,,,,,
20160814,,,,298.5289124,497.7068284,,789.491467,,43.21566526,43.19333735,82.12762632,81.80513105,123.9087235,127.8967359,230.638056,250.3628285,733.0252082,,181.2252599,228.9524868,321.7060754,455.6929123,675.9871669,1385.341543,,,,,,,,
20160815,,,,310.6592875,528.7673182,,852.7984548,,43.14868154,43.19333735,82.12762632,88.1282515,123.1942305,133.5885694,244.4905888,250.3628285,727.261632,,178.7231263,194.5502484,285.1050793,448.1928628,607.4471113,1194.388104,,,,,,,,
20160816,,,,308.7276442,496.5456501,,803.4626059,,43.17279186,43.28466745,87.17346311,89.88733528,123.4547184,134.1682489,245.0075516,250.8922079,583.7342763,689.2354066,177.9800861,201.660277,313.3984245,448.8043273,584.3961573,1249.286676,,,,,,,,
20160817,,,,313.1406676,530.7383776,,814.7019457,,43.35067812,43.63261541,87.19474649,85.47108315,124.447121,135.6522578,233.3376793,252.909029,593.4159061,,175.5987805,202.29021,286.0449791,455.0277463,564.6443681,1397.439107,,,,,,,,
20160818,,,,312.962876,515.7940663,,743.3661803,,43.29686965,43.57845699,86.57965993,88.91401899,124.2926526,120.6666035,246.6705113,252.5951089,589.2545857,,180.6039772,256.3397459,302.1617922,395.4967717,543.0716771,1411.253807,,,,,,,,
20160819,,,,319.5220192,501.0896702,,759.1511185,,43.46637538,43.88606637,78.76524867,89.54164072,125.0225442,154.8939928,248.4116964,254.3781144,591.3140604,,168.784839,223.98,393.8700057,442.1590867,590.629195,1311.011827,,,,,,,,
20160820,,,,306.7228731,520.4553207,,803.8178121,,43.36803984,43.78678135,81.36600272,89.33906745,124.7057492,118.5296396,247.8497057,253.8026256,591.4760099,,181.9532468,213.2630418,275.0056587,424.9666891,491.438087,1277.977214,,,,,,,,
20160821,,,,301.9452887,493.2188712,,803.1447981,,43.39357703,43.81256511,81.41391493,81.60965107,125.6851021,130.0263129,247.9956516,253.9520768,728.6542556,,182.4787486,206.502444,268.3449309,423.1167373,517.870873,1298.4482,,,,,,,,
20160822,,,,290.4366183,510.6875495,,821.6698276,,43.44523429,43.86472115,80.59361099,89.35070236,125.0864483,134.477085,248.2908745,254.2543904,729.5216716,,172.7104494,216.3871911,294.9562598,415.4969652,510.2027364,1297.610814,,,,,,,,
20160823,,,,293.518692,498.607589,,766.6427585,,43.3442911,43.79709121,81.99771684,87.77473004,124.7124719,136.7512007,247.9080635,253.862385,728.3969065,,173.7315991,213.4437907,276.4736217,436.4034997,533.2728793,1311.097977,,,,,,,,
20160824,,,,305.5136947,503.7062364,,805.905997,,43.27255028,43.79322444,86.0598208,84.41795025,124.4864002,120.9305723,247.8861761,253.8399719,593.259702,,171.0986379,221.5536466,273.2297657,410.9236999,530.8666283,1258.857527,,,,,,,,
20160825,,,,316.1008409,485.8206326,,770.6964508,,43.03439256,43.62066147,82.21591269,87.16240212,123.8718551,154.9371195,246.9094045,252.83974,586.4332143,,180.739939,214.5116996,392.4596964,433.327782,502.5198037,1251.978122,,,,,,,,
20160826,,,,321.3968138,492.7274523,,799.806295,,42.98618035,56.18865687,85.24173115,87.20182638,124.2775479,193.7129958,247.0210836,252.9541015,589.3814637,,176.6268061,207.79,377.8099124,428.6185079,546.9461943,1315.157104,,,,,,,,
